null
0.0     0.0
0.9886626     0.028627966
0.98204666     0.041930668
0.97529453     0.05505369
0.9684065     0.0679965
0.9613828     0.08075866
0.9542235     0.09333952
0.94692886     0.10573843
0.9394989     0.1179546
0.93193376     0.12998725
0.9242335     0.1418353
0.91639817     0.15349776
0.90842783     0.16497347
0.90032256     0.17626128
0.8920824     0.18735972
0.8837073     0.19826753
0.8751975     0.208983
0.8665532     0.21950455
0.8577743     0.22983041
0.84886134     0.23995861
0.83981436     0.24988735
0.8306336     0.25961456
0.8213197     0.2691378
0.81187296     0.27845496
0.802294     0.28756356
0.79258364     0.2964611
0.78274226     0.30514506
0.7727711     0.31361243
0.7626711     0.32186067
0.7524433     0.32988673
0.7420892     0.33768755
0.73161036     0.34526005
0.7210082     0.35260117
0.7102843     0.3597077
0.69944125     0.3665761
0.68848133     0.37320304
0.67740625     0.3795854
0.66621923     0.38571942
0.6549232     0.39160177
0.6435207     0.39722905
0.63201565     0.4025976
0.62041116     0.4077042
0.6087111     0.41254532
0.59692025     0.41711742
0.5850421     0.42141747
0.57308125     0.42544207
0.5610422     0.4291882
0.5489304     0.43265265
0.5367513     0.4358325
0.52450955     0.4387251
0.5122118     0.4413275
0.4998629     0.44363767
0.4874691     0.445653
0.4750374     0.4473713
0.46257305     0.44879085
0.45008284     0.4499098
0.43757373     0.45072657
0.4250523     0.45123997
0.41252536     0.45144886
0.3992118     0.4513503
0.3843394     0.45076054
0.36873242     0.4494859
0.35321268     0.44753382
0.33781296     0.4449128
0.3225649     0.44163445
0.3074961     0.4377126
0.2926327     0.4331633
0.27799842     0.42800432
0.26361334     0.4222546
0.24949385     0.4159333
0.23565413     0.40906012
0.22210553     0.40165466
0.20885628     0.39373547
0.19591276     0.3853208
0.18327907     0.3764276
0.1709572     0.36707124
0.15894826     0.3572662
0.14725193     0.3470252
0.13586673     0.33635908
0.12479152     0.32527775
0.11402453     0.3137893
0.10356388     0.30189994
0.09340829     0.28961444
0.08355739     0.2769361
0.07401182     0.2638666
0.06477335     0.25040564
0.05584591     0.23655108
0.04723598     0.22229904
0.03895311     0.20764294
0.031011261     0.19257334
0.023429982     0.17707707
0.016236946     0.16113588
0.009471323     0.14472456
0.0031896383     0.12780714
-0.0025236718     0.11033052
-0.007535722     0.09221164
-0.011619041     0.073308215
-0.01432604     0.053338446
-0.014497824     0.031563148
0.0     0.0
 0.0     0.0
 0.034497824     -0.0019381493
 0.05432604     0.0051615536
 0.07161904     0.01331679
 0.087535724     0.021788344
 0.10252367     0.030294474
 0.11681036     0.03869287
 0.13052867     0.04690045
 0.14376305     0.054864127
 0.15657002     0.06254795
 0.16898873     0.06992665
 0.18104689     0.07698205
 0.19276401     0.08370095
 0.20415407     0.090073906
 0.21522665     0.09609437
 0.2259882     0.10175835
 0.2364426     0.10706387
 0.24659172     0.11201055
 0.25643614     0.11660006
 0.26597548     0.12083566
 0.27520847     0.124722235
 0.28413326     0.12826593
 0.29274806     0.13147482
 0.30105174     0.1343588
 0.3090428     0.13692877
 0.31672093     0.13919741
 0.3240872     0.14117917
 0.33114374     0.14288954
 0.33789447     0.14434536
 0.34434587     0.14556484
 0.3505062     0.1465667
 0.35638666     0.14737037
 0.36200157     0.14799567
 0.36736733     0.14846174
 0.3725039     0.14878745
 0.3774351     0.14899054
 0.38218707     0.1490872
 0.38678733     0.14909121
 0.39126757     0.14901406
 0.39566058     0.14886443
 0.40078822     0.14864966
 0.40747464     0.14838447
 0.4149477     0.14809337
 0.42242628     0.14777344
 0.42991716     0.14742358
 0.43742692     0.14704251
 0.44496262     0.14662866
 0.4525309     0.1461803
 0.46013707     0.14569567
 0.46778822     0.1451724
 0.47549048     0.1446082
 0.4832487     0.14400081
 0.49106959     0.14334734
 0.49895778     0.14264517
 0.5069188     0.14189121
 0.5149579     0.14108248
 0.52307975     0.14021581
 0.53128886     0.13928796
 0.5395888     0.1382958
 0.5479843     0.1372357
 0.55647933     0.13610426
 0.5650768     0.13489822
 0.5737808     0.13361388
 0.58259374     0.13224798
 0.59151864     0.13079697
 0.6005587     0.12925723
 0.60971576     0.12762563
 0.61899185     0.12589887
 0.62838966     0.12407326
 0.6379108     0.12214579
 0.64755666     0.1201133
 0.65732884     0.11797271
 0.66722894     0.11572084
 0.6772578     0.11335496
 0.6874164     0.110872224
 0.697706     0.10826974
 0.708127     0.10554505
 0.71868026     0.10269553
 0.72936636     0.09971881
 0.7401857     0.09661261
 0.7511387     0.09337467
 0.7622257     0.0900029
 0.7734468     0.086495474
 0.78480244     0.082850344
 0.79629266     0.079065844
 0.80791765     0.07514021
 0.8196775     0.07107201
 0.8315722     0.066859834
 0.8436018     0.06250222
 0.8557665     0.057998054
 0.8680662     0.053346112
 0.88050115     0.04854537
 0.8930712     0.0435949
 0.9057765     0.038493812
 0.9186172     0.033241354
 0.9315935     0.027836863
 0.9447054     0.022279695
 0.9579534     0.016569281
 0.97133744     0.010705332
 0.0     0.0
